6305,415,1,6,17-02-2019,17-02-2019,17-02-2019
6306,415,2,8,21-02-2019,21-02-2019,21-02-2019
6307,415,3,8,11-02-2019,11-02-2019,11-02-2019
6308,415,4,8,13-02-2019,13-02-2019,13-02-2019
6309,415,5,4,02-07-2019,02-07-2019,02-07-2019
6310,415,6,5,05-07-2019,05-07-2019,05-07-2019
6311,415,7,6,09-07-2019,09-07-2019,09-07-2019
6312,415,8,10,02-07-2019,02-07-2019,02-07-2019
6313,416,1,9,19-02-2019,19-02-2019,19-02-2019
6314,416,2,4,14-02-2019,14-02-2019,14-02-2019
6315,416,3,10,20-02-2019,20-02-2019,20-02-2019
6316,416,4,5,18-02-2019,18-02-2019,18-02-2019
6317,416,5,9,06-07-2019,06-07-2019,06-07-2019
6318,416,6,10,08-07-2019,08-07-2019,08-07-2019
6319,416,7,9,08-07-2019,08-07-2019,08-07-2019
6320,416,8,10,03-07-2019,03-07-2019,03-07-2019
6321,417,1,4,22-02-2018,22-02-2018,22-02-2018
6322,417,2,10,15-02-2018,15-02-2018,15-02-2018
6323,417,3,5,17-02-2018,17-02-2018,17-02-2018
6324,417,4,7,18-02-2018,18-02-2018,18-02-2018
6325,417,5,10,01-07-2018,01-07-2018,01-07-2018
6326,417,6,5,01-07-2018,01-07-2018,01-07-2018
6327,417,7,8,13-07-2018,13-07-2018,13-07-2018
6328,417,8,6,07-07-2018,07-07-2018,07-07-2018
6329,417,9,4,14-02-2019,14-02-2019,14-02-2019
6330,417,10,10,23-02-2019,23-02-2019,23-02-2019
6331,417,11,7,19-02-2019,19-02-2019,19-02-2019
6332,417,12,4,10-02-2019,10-02-2019,10-02-2019
6333,417,13,7,01-07-2019,01-07-2019,01-07-2019
6334,417,14,8,07-07-2019,07-07-2019,07-07-2019
6335,417,15,7,05-07-2019,05-07-2019,05-07-2019
6336,417,16,4,09-07-2019,09-07-2019,09-07-2019
6337,418,1,8,12-02-2017,12-02-2017,12-02-2017
6338,418,2,5,13-02-2017,13-02-2017,13-02-2017
6339,418,3,8,18-02-2017,18-02-2017,18-02-2017
6340,418,4,8,16-02-2017,16-02-2017,16-02-2017
6341,418,5,6,10-07-2017,10-07-2017,10-07-2017
6342,418,6,8,04-07-2017,04-07-2017,04-07-2017
6343,418,7,4,07-07-2017,07-07-2017,07-07-2017
6344,418,8,8,07-07-2017,07-07-2017,07-07-2017
6345,418,9,7,21-02-2018,21-02-2018,21-02-2018
6346,418,10,5,20-02-2018,20-02-2018,20-02-2018
6347,418,11,5,13-02-2018,13-02-2018,13-02-2018
6348,418,12,9,23-02-2018,23-02-2018,23-02-2018
6349,418,13,9,08-07-2018,08-07-2018,08-07-2018
6350,418,14,9,09-07-2018,09-07-2018,09-07-2018
6351,418,15,5,10-07-2018,10-07-2018,10-07-2018
6352,418,16,5,08-07-2018,08-07-2018,08-07-2018
6353,418,17,5,20-02-2019,20-02-2019,20-02-2019
6354,418,18,7,15-02-2019,15-02-2019,15-02-2019
6355,418,19,4,16-02-2019,16-02-2019,16-02-2019
6356,418,20,4,11-02-2019,11-02-2019,11-02-2019
6357,418,21,5,06-07-2019,06-07-2019,06-07-2019
6358,418,22,5,08-07-2019,08-07-2019,08-07-2019
6359,418,23,7,09-07-2019,09-07-2019,09-07-2019
6360,418,24,9,10-07-2019,10-07-2019,10-07-2019
6361,419,1,6,10-02-2019,10-02-2019,10-02-2019
6362,419,2,8,23-02-2019,23-02-2019,23-02-2019
6363,419,3,8,21-02-2019,21-02-2019,21-02-2019
6364,419,4,9,10-02-2019,10-02-2019,10-02-2019
6365,419,5,10,10-07-2019,10-07-2019,10-07-2019
6366,419,6,6,01-07-2019,01-07-2019,01-07-2019
6367,419,7,4,01-07-2019,01-07-2019,01-07-2019
6368,419,8,7,30-06-2019,30-06-2019,30-06-2019
6369,420,1,8,19-02-2018,19-02-2018,19-02-2018
6370,420,2,4,14-02-2018,14-02-2018,14-02-2018
6371,420,3,8,12-02-2018,12-02-2018,12-02-2018
6372,420,4,6,21-02-2018,21-02-2018,21-02-2018
6373,420,5,6,10-07-2018,10-07-2018,10-07-2018
6374,420,6,10,07-07-2018,07-07-2018,07-07-2018
6375,420,7,9,11-07-2018,11-07-2018,11-07-2018
6376,420,8,8,12-07-2018,12-07-2018,12-07-2018
6377,420,9,8,13-02-2019,13-02-2019,13-02-2019
6378,420,10,7,17-02-2019,17-02-2019,17-02-2019
6379,420,11,8,23-02-2019,23-02-2019,23-02-2019
6380,420,12,7,10-02-2019,10-02-2019,10-02-2019
6381,420,13,7,02-07-2019,02-07-2019,02-07-2019
6382,420,14,8,12-07-2019,12-07-2019,12-07-2019
6383,420,15,5,01-07-2019,01-07-2019,01-07-2019
6384,420,16,5,08-07-2019,08-07-2019,08-07-2019
6385,421,1,9,22-02-2017,22-02-2017,22-02-2017
6386,421,2,9,14-02-2017,14-02-2017,14-02-2017
6387,421,3,7,13-02-2017,13-02-2017,13-02-2017
6388,421,4,8,13-02-2017,13-02-2017,13-02-2017
6389,421,5,7,09-07-2017,09-07-2017,09-07-2017
6390,421,6,7,07-07-2017,07-07-2017,07-07-2017
6391,421,7,9,06-07-2017,06-07-2017,06-07-2017
6392,421,8,9,04-07-2017,04-07-2017,04-07-2017
6393,421,9,7,17-02-2018,17-02-2018,17-02-2018
6394,421,10,4,22-02-2018,22-02-2018,22-02-2018
6395,421,11,4,20-02-2018,20-02-2018,20-02-2018
6396,421,12,9,10-02-2018,10-02-2018,10-02-2018
6397,421,13,5,02-07-2018,02-07-2018,02-07-2018
6398,421,14,5,08-07-2018,08-07-2018,08-07-2018
6399,421,15,6,12-07-2018,12-07-2018,12-07-2018
6400,421,16,8,06-07-2018,06-07-2018,06-07-2018
6401,421,17,8,13-02-2019,13-02-2019,13-02-2019
6402,421,18,4,20-02-2019,20-02-2019,20-02-2019
6403,421,19,4,15-02-2019,15-02-2019,15-02-2019
6404,421,20,9,16-02-2019,16-02-2019,16-02-2019
6405,421,21,4,01-07-2019,01-07-2019,01-07-2019
6406,421,22,6,02-07-2019,02-07-2019,02-07-2019
6407,421,23,6,08-07-2019,08-07-2019,08-07-2019
6408,421,24,8,06-07-2019,06-07-2019,06-07-2019
6409,422,1,8,11-02-2017,11-02-2017,11-02-2017
6410,422,2,8,20-02-2017,20-02-2017,20-02-2017
6411,422,3,8,13-02-2017,13-02-2017,13-02-2017
6412,422,4,4,11-02-2017,11-02-2017,11-02-2017
6413,422,5,9,01-07-2017,01-07-2017,01-07-2017
6414,422,6,4,01-07-2017,01-07-2017,01-07-2017
6415,422,7,8,01-07-2017,01-07-2017,01-07-2017
6416,422,8,9,07-07-2017,07-07-2017,07-07-2017
6417,422,9,6,14-02-2018,14-02-2018,14-02-2018
6418,422,10,8,19-02-2018,19-02-2018,19-02-2018
6419,422,11,8,11-02-2018,11-02-2018,11-02-2018
6420,422,12,7,22-02-2018,22-02-2018,22-02-2018
6421,422,13,4,09-07-2018,09-07-2018,09-07-2018
6422,422,14,6,08-07-2018,08-07-2018,08-07-2018
6423,422,15,6,06-07-2018,06-07-2018,06-07-2018
6424,422,16,5,08-07-2018,08-07-2018,08-07-2018
6425,422,17,5,10-02-2019,10-02-2019,10-02-2019
6426,422,18,4,10-02-2019,10-02-2019,10-02-2019
6427,422,19,7,12-02-2019,12-02-2019,12-02-2019
6428,422,20,6,20-02-2019,20-02-2019,20-02-2019
6429,422,21,9,10-07-2019,10-07-2019,10-07-2019
6430,422,22,6,02-07-2019,02-07-2019,02-07-2019
6431,422,23,9,12-07-2019,12-07-2019,12-07-2019
6432,422,24,6,12-07-2019,12-07-2019,12-07-2019
6433,423,1,10,15-02-2019,15-02-2019,15-02-2019
6434,423,2,8,13-02-2019,13-02-2019,13-02-2019
6435,423,3,6,11-02-2019,11-02-2019,11-02-2019
6436,423,4,9,15-02-2019,15-02-2019,15-02-2019
6437,423,5,6,12-07-2019,12-07-2019,12-07-2019
6438,423,6,8,02-07-2019,02-07-2019,02-07-2019
6439,423,7,9,02-07-2019,02-07-2019,02-07-2019
6440,423,8,5,04-07-2019,04-07-2019,04-07-2019
6441,424,1,4,13-02-2017,13-02-2017,13-02-2017
6442,424,2,5,13-02-2017,13-02-2017,13-02-2017
6443,424,3,5,14-02-2017,14-02-2017,14-02-2017
6444,424,4,4,14-02-2017,14-02-2017,14-02-2017
6445,424,5,9,02-07-2017,02-07-2017,02-07-2017
6446,424,6,9,04-07-2017,04-07-2017,04-07-2017
6447,424,7,8,09-07-2017,09-07-2017,09-07-2017
6448,424,8,4,01-07-2017,01-07-2017,01-07-2017
6449,424,9,8,23-02-2018,23-02-2018,23-02-2018
6450,424,10,7,10-02-2018,10-02-2018,10-02-2018
6451,424,11,4,21-02-2018,21-02-2018,21-02-2018
6452,424,12,9,10-02-2018,10-02-2018,10-02-2018
6453,424,13,5,08-07-2018,08-07-2018,08-07-2018
6454,424,14,5,11-07-2018,11-07-2018,11-07-2018
6455,424,15,4,04-07-2018,04-07-2018,04-07-2018
6456,424,16,9,07-07-2018,07-07-2018,07-07-2018
6457,424,17,6,10-02-2019,10-02-2019,10-02-2019
6458,424,18,5,20-02-2019,20-02-2019,20-02-2019
6459,424,19,5,12-02-2019,12-02-2019,12-02-2019
6460,424,20,7,17-02-2019,17-02-2019,17-02-2019
6461,424,21,7,09-07-2019,09-07-2019,09-07-2019
6462,424,22,9,09-07-2019,09-07-2019,09-07-2019
6463,424,23,7,30-06-2019,30-06-2019,30-06-2019
6464,424,24,8,12-07-2019,12-07-2019,12-07-2019
6465,425,1,5,11-02-2017,11-02-2017,11-02-2017
6466,425,2,9,13-02-2017,13-02-2017,13-02-2017
6467,425,3,6,20-02-2017,20-02-2017,20-02-2017
6468,425,4,9,11-02-2017,11-02-2017,11-02-2017
6469,425,5,4,05-07-2017,05-07-2017,05-07-2017
6470,425,6,7,07-07-2017,07-07-2017,07-07-2017
6471,425,7,9,05-07-2017,05-07-2017,05-07-2017
6472,425,8,5,30-06-2017,30-06-2017,30-06-2017
6473,425,9,4,13-02-2018,13-02-2018,13-02-2018
6474,425,10,9,12-02-2018,12-02-2018,12-02-2018
6475,425,11,8,23-02-2018,23-02-2018,23-02-2018
6476,425,12,7,19-02-2018,19-02-2018,19-02-2018
6477,425,13,8,05-07-2018,05-07-2018,05-07-2018
6478,425,14,9,05-07-2018,05-07-2018,05-07-2018
6479,425,15,9,08-07-2018,08-07-2018,08-07-2018
6480,425,16,8,10-07-2018,10-07-2018,10-07-2018
6481,425,17,4,16-02-2019,16-02-2019,16-02-2019
6482,425,18,4,13-02-2019,13-02-2019,13-02-2019
6483,425,19,7,17-02-2019,17-02-2019,17-02-2019
6484,425,20,6,21-02-2019,21-02-2019,21-02-2019
6485,425,21,5,06-07-2019,06-07-2019,06-07-2019
6486,425,22,7,11-07-2019,11-07-2019,11-07-2019
6487,425,23,7,01-07-2019,01-07-2019,01-07-2019
6488,425,24,9,11-07-2019,11-07-2019,11-07-2019
6489,426,1,10,17-02-2018,17-02-2018,17-02-2018
6490,426,2,4,20-02-2018,20-02-2018,20-02-2018
6491,426,3,7,13-02-2018,13-02-2018,13-02-2018
6492,426,4,7,16-02-2018,16-02-2018,16-02-2018
6493,426,5,8,13-07-2018,13-07-2018,13-07-2018
6494,426,6,6,11-07-2018,11-07-2018,11-07-2018
6495,426,7,10,04-07-2018,04-07-2018,04-07-2018
6496,426,8,9,08-07-2018,08-07-2018,08-07-2018
6497,426,9,9,13-02-2019,13-02-2019,13-02-2019
6498,426,10,10,19-02-2019,19-02-2019,19-02-2019
6499,426,11,10,17-02-2019,17-02-2019,17-02-2019
6500,426,12,9,18-02-2019,18-02-2019,18-02-2019
6501,426,13,10,04-07-2019,04-07-2019,04-07-2019
6502,426,14,4,07-07-2019,07-07-2019,07-07-2019
6503,426,15,7,04-07-2019,04-07-2019,04-07-2019
6504,426,16,10,08-07-2019,08-07-2019,08-07-2019
6505,427,1,5,18-02-2019,18-02-2019,18-02-2019
6506,427,2,9,22-02-2019,22-02-2019,22-02-2019
6507,427,3,5,16-02-2019,16-02-2019,16-02-2019
6508,427,4,7,13-02-2019,13-02-2019,13-02-2019
6509,427,5,4,11-07-2019,11-07-2019,11-07-2019
6510,427,6,9,05-07-2019,05-07-2019,05-07-2019
6511,427,7,7,07-07-2019,07-07-2019,07-07-2019
6512,427,8,8,03-07-2019,03-07-2019,03-07-2019
6513,428,1,7,11-02-2019,11-02-2019,11-02-2019
6514,428,2,8,16-02-2019,16-02-2019,16-02-2019
6515,428,3,6,16-02-2019,16-02-2019,16-02-2019
6516,428,4,9,19-02-2019,19-02-2019,19-02-2019
6517,428,5,6,11-07-2019,11-07-2019,11-07-2019
6518,428,6,7,30-06-2019,30-06-2019,30-06-2019
6519,428,7,4,30-06-2019,30-06-2019,30-06-2019
6520,428,8,7,06-07-2019,06-07-2019,06-07-2019
6521,429,1,9,22-02-2018,22-02-2018,22-02-2018
6522,429,2,9,12-02-2018,12-02-2018,12-02-2018
6523,429,3,9,11-02-2018,11-02-2018,11-02-2018
6524,429,4,4,13-02-2018,13-02-2018,13-02-2018
6525,429,5,4,13-07-2018,13-07-2018,13-07-2018
6526,429,6,4,09-07-2018,09-07-2018,09-07-2018
6527,429,7,9,04-07-2018,04-07-2018,04-07-2018
6528,429,8,6,05-07-2018,05-07-2018,05-07-2018
6529,429,9,10,16-02-2019,16-02-2019,16-02-2019
6530,429,10,9,19-02-2019,19-02-2019,19-02-2019
6531,429,11,5,22-02-2019,22-02-2019,22-02-2019
6532,429,12,7,21-02-2019,21-02-2019,21-02-2019
6533,429,13,10,06-07-2019,06-07-2019,06-07-2019
6534,429,14,7,04-07-2019,04-07-2019,04-07-2019
6535,429,15,8,04-07-2019,04-07-2019,04-07-2019
6536,429,16,9,30-06-2019,30-06-2019,30-06-2019
6537,430,1,7,22-02-2017,22-02-2017,22-02-2017
6538,430,2,7,17-02-2017,17-02-2017,17-02-2017
6539,430,3,7,14-02-2017,14-02-2017,14-02-2017
6540,430,4,4,20-02-2017,20-02-2017,20-02-2017
6541,430,5,5,07-07-2017,07-07-2017,07-07-2017
6542,430,6,8,09-07-2017,09-07-2017,09-07-2017
6543,430,7,4,03-07-2017,03-07-2017,03-07-2017
6544,430,8,5,03-07-2017,03-07-2017,03-07-2017
6545,430,9,8,13-02-2018,13-02-2018,13-02-2018
6546,430,10,9,14-02-2018,14-02-2018,14-02-2018
6547,430,11,5,14-02-2018,14-02-2018,14-02-2018
6548,430,12,6,10-02-2018,10-02-2018,10-02-2018
6549,430,13,7,09-07-2018,09-07-2018,09-07-2018
6550,430,14,6,03-07-2018,03-07-2018,03-07-2018
6551,430,15,5,07-07-2018,07-07-2018,07-07-2018
6552,430,16,9,11-07-2018,11-07-2018,11-07-2018
6553,430,17,5,18-02-2019,18-02-2019,18-02-2019
6554,430,18,7,19-02-2019,19-02-2019,19-02-2019
6555,430,19,4,14-02-2019,14-02-2019,14-02-2019
6556,430,20,9,17-02-2019,17-02-2019,17-02-2019
6557,430,21,5,02-07-2019,02-07-2019,02-07-2019
6558,430,22,5,08-07-2019,08-07-2019,08-07-2019
6559,430,23,4,04-07-2019,04-07-2019,04-07-2019
6560,430,24,8,10-07-2019,10-07-2019,10-07-2019
6561,431,1,8,18-02-2019,18-02-2019,18-02-2019
6562,431,2,8,16-02-2019,16-02-2019,16-02-2019
6563,431,3,4,23-02-2019,23-02-2019,23-02-2019
6564,431,4,7,11-02-2019,11-02-2019,11-02-2019
6565,431,5,9,01-07-2019,01-07-2019,01-07-2019
6566,431,6,9,30-06-2019,30-06-2019,30-06-2019
6567,431,7,7,11-07-2019,11-07-2019,11-07-2019
6568,431,8,4,13-07-2019,13-07-2019,13-07-2019
6569,432,1,6,15-02-2018,15-02-2018,15-02-2018
6570,432,2,8,16-02-2018,16-02-2018,16-02-2018
6571,432,3,9,13-02-2018,13-02-2018,13-02-2018
6572,432,4,7,13-02-2018,13-02-2018,13-02-2018
6573,432,5,10,30-06-2018,30-06-2018,30-06-2018
6574,432,6,8,02-07-2018,02-07-2018,02-07-2018
6575,432,7,9,04-07-2018,04-07-2018,04-07-2018
6576,432,8,5,01-07-2018,01-07-2018,01-07-2018
6577,432,9,9,12-02-2019,12-02-2019,12-02-2019
6578,432,10,7,10-02-2019,10-02-2019,10-02-2019
6579,432,11,10,14-02-2019,14-02-2019,14-02-2019
6580,432,12,8,14-02-2019,14-02-2019,14-02-2019
6581,432,13,9,30-06-2019,30-06-2019,30-06-2019
6582,432,14,5,06-07-2019,06-07-2019,06-07-2019
6583,432,15,7,09-07-2019,09-07-2019,09-07-2019
6584,432,16,8,30-06-2019,30-06-2019,30-06-2019
6585,433,1,4,19-02-2019,19-02-2019,19-02-2019
6586,433,2,7,20-02-2019,20-02-2019,20-02-2019
6587,433,3,10,22-02-2019,22-02-2019,22-02-2019
6588,433,4,8,12-02-2019,12-02-2019,12-02-2019
6589,433,5,8,09-07-2019,09-07-2019,09-07-2019
6590,433,6,5,04-07-2019,04-07-2019,04-07-2019
6591,433,7,5,10-07-2019,10-07-2019,10-07-2019
6592,433,8,6,10-07-2019,10-07-2019,10-07-2019
6593,434,1,4,18-02-2019,18-02-2019,18-02-2019
6594,434,2,4,14-02-2019,14-02-2019,14-02-2019
6595,434,3,6,16-02-2019,16-02-2019,16-02-2019
6596,434,4,7,21-02-2019,21-02-2019,21-02-2019
6597,434,5,10,01-07-2019,01-07-2019,01-07-2019
6598,434,6,10,10-07-2019,10-07-2019,10-07-2019
6599,434,7,6,04-07-2019,04-07-2019,04-07-2019
6600,434,8,8,30-06-2019,30-06-2019,30-06-2019
6601,435,1,10,10-02-2018,10-02-2018,10-02-2018
6602,435,2,5,13-02-2018,13-02-2018,13-02-2018
6603,435,3,6,19-02-2018,19-02-2018,19-02-2018
6604,435,4,9,21-02-2018,21-02-2018,21-02-2018
6605,435,5,6,05-07-2018,05-07-2018,05-07-2018
6606,435,6,4,10-07-2018,10-07-2018,10-07-2018
6607,435,7,4,01-07-2018,01-07-2018,01-07-2018
6608,435,8,8,13-07-2018,13-07-2018,13-07-2018
6609,435,9,9,21-02-2019,21-02-2019,21-02-2019
6610,435,10,4,13-02-2019,13-02-2019,13-02-2019
6611,435,11,10,20-02-2019,20-02-2019,20-02-2019
6612,435,12,9,10-02-2019,10-02-2019,10-02-2019
6613,435,13,7,30-06-2019,30-06-2019,30-06-2019
6614,435,14,5,06-07-2019,06-07-2019,06-07-2019
6615,435,15,5,03-07-2019,03-07-2019,03-07-2019
6616,435,16,8,04-07-2019,04-07-2019,04-07-2019
6617,436,1,7,18-02-2017,18-02-2017,18-02-2017
6618,436,2,6,16-02-2017,16-02-2017,16-02-2017
6619,436,3,7,18-02-2017,18-02-2017,18-02-2017
6620,436,4,4,12-02-2017,12-02-2017,12-02-2017
6621,436,5,4,06-07-2017,06-07-2017,06-07-2017
6622,436,6,7,02-07-2017,02-07-2017,02-07-2017
6623,436,7,8,05-07-2017,05-07-2017,05-07-2017
6624,436,8,9,02-07-2017,02-07-2017,02-07-2017
6625,436,9,4,20-02-2018,20-02-2018,20-02-2018
6626,436,10,4,10-02-2018,10-02-2018,10-02-2018
6627,436,11,4,12-02-2018,12-02-2018,12-02-2018
6628,436,12,4,17-02-2018,17-02-2018,17-02-2018
6629,436,13,8,05-07-2018,05-07-2018,05-07-2018
6630,436,14,9,05-07-2018,05-07-2018,05-07-2018
6631,436,15,4,08-07-2018,08-07-2018,08-07-2018
6632,436,16,4,07-07-2018,07-07-2018,07-07-2018
6633,436,17,5,22-02-2019,22-02-2019,22-02-2019
6634,436,18,8,17-02-2019,17-02-2019,17-02-2019
6635,436,19,4,18-02-2019,18-02-2019,18-02-2019
6636,436,20,5,19-02-2019,19-02-2019,19-02-2019
6637,436,21,6,12-07-2019,12-07-2019,12-07-2019
6638,436,22,4,09-07-2019,09-07-2019,09-07-2019
6639,436,23,5,10-07-2019,10-07-2019,10-07-2019
6640,436,24,8,10-07-2019,10-07-2019,10-07-2019
6641,437,1,6,17-02-2017,17-02-2017,17-02-2017
6642,437,2,6,13-02-2017,13-02-2017,13-02-2017
6643,437,3,8,14-02-2017,14-02-2017,14-02-2017
6644,437,4,9,21-02-2017,21-02-2017,21-02-2017
6645,437,5,9,03-07-2017,03-07-2017,03-07-2017
6646,437,6,4,05-07-2017,05-07-2017,05-07-2017
6647,437,7,8,09-07-2017,09-07-2017,09-07-2017
6648,437,8,6,30-06-2017,30-06-2017,30-06-2017
6649,437,9,8,14-02-2018,14-02-2018,14-02-2018
6650,437,10,4,14-02-2018,14-02-2018,14-02-2018
6651,437,11,9,23-02-2018,23-02-2018,23-02-2018
6652,437,12,7,13-02-2018,13-02-2018,13-02-2018
6653,437,13,8,06-07-2018,06-07-2018,06-07-2018
6654,437,14,9,03-07-2018,03-07-2018,03-07-2018
6655,437,15,5,04-07-2018,04-07-2018,04-07-2018
6656,437,16,9,11-07-2018,11-07-2018,11-07-2018
6657,437,17,7,12-02-2019,12-02-2019,12-02-2019
6658,437,18,9,15-02-2019,15-02-2019,15-02-2019
6659,437,19,6,22-02-2019,22-02-2019,22-02-2019
6660,437,20,5,23-02-2019,23-02-2019,23-02-2019
6661,437,21,9,30-06-2019,30-06-2019,30-06-2019
6662,437,22,5,12-07-2019,12-07-2019,12-07-2019
6663,437,23,8,11-07-2019,11-07-2019,11-07-2019
6664,437,24,5,09-07-2019,09-07-2019,09-07-2019
6665,438,1,4,13-02-2018,13-02-2018,13-02-2018
6666,438,2,8,12-02-2018,12-02-2018,12-02-2018
6667,438,3,10,10-02-2018,10-02-2018,10-02-2018
6668,438,4,10,15-02-2018,15-02-2018,15-02-2018
6669,438,5,7,03-07-2018,03-07-2018,03-07-2018
6670,438,6,8,04-07-2018,04-07-2018,04-07-2018
6671,438,7,8,30-06-2018,30-06-2018,30-06-2018
6672,438,8,7,12-07-2018,12-07-2018,12-07-2018
6673,438,9,9,16-02-2019,16-02-2019,16-02-2019
6674,438,10,7,10-02-2019,10-02-2019,10-02-2019
6675,438,11,4,10-02-2019,10-02-2019,10-02-2019
6676,438,12,6,17-02-2019,17-02-2019,17-02-2019
6677,438,13,5,10-07-2019,10-07-2019,10-07-2019
6678,438,14,9,04-07-2019,04-07-2019,04-07-2019
6679,438,15,10,08-07-2019,08-07-2019,08-07-2019
6680,438,16,9,12-07-2019,12-07-2019,12-07-2019
6681,439,1,6,20-02-2017,20-02-2017,20-02-2017
6682,439,2,6,18-02-2017,18-02-2017,18-02-2017
6683,439,3,5,13-02-2017,13-02-2017,13-02-2017
6684,439,4,6,22-02-2017,22-02-2017,22-02-2017
6685,439,5,8,01-07-2017,01-07-2017,01-07-2017
6686,439,6,9,06-07-2017,06-07-2017,06-07-2017
6687,439,7,9,13-07-2017,13-07-2017,13-07-2017
6688,439,8,7,08-07-2017,08-07-2017,08-07-2017
6689,439,9,9,20-02-2018,20-02-2018,20-02-2018
6690,439,10,9,21-02-2018,21-02-2018,21-02-2018
6691,439,11,5,20-02-2018,20-02-2018,20-02-2018
6692,439,12,4,18-02-2018,18-02-2018,18-02-2018
6693,439,13,6,02-07-2018,02-07-2018,02-07-2018
6694,439,14,7,07-07-2018,07-07-2018,07-07-2018
6695,439,15,5,12-07-2018,12-07-2018,12-07-2018
6696,439,16,9,10-07-2018,10-07-2018,10-07-2018
6697,439,17,9,22-02-2019,22-02-2019,22-02-2019
6698,439,18,5,23-02-2019,23-02-2019,23-02-2019
6699,439,19,9,22-02-2019,22-02-2019,22-02-2019
6700,439,20,7,22-02-2019,22-02-2019,22-02-2019
6701,439,21,7,07-07-2019,07-07-2019,07-07-2019
6702,439,22,4,07-07-2019,07-07-2019,07-07-2019
6703,439,23,5,13-07-2019,13-07-2019,13-07-2019
6704,439,24,7,12-07-2019,12-07-2019,12-07-2019
6705,440,1,4,12-02-2017,12-02-2017,12-02-2017
6706,440,2,5,20-02-2017,20-02-2017,20-02-2017
6707,440,3,6,11-02-2017,11-02-2017,11-02-2017
6708,440,4,9,20-02-2017,20-02-2017,20-02-2017
6709,440,5,4,12-07-2017,12-07-2017,12-07-2017
6710,440,6,4,13-07-2017,13-07-2017,13-07-2017
6711,440,7,7,07-07-2017,07-07-2017,07-07-2017
6712,440,8,4,05-07-2017,05-07-2017,05-07-2017
6713,440,9,6,19-02-2018,19-02-2018,19-02-2018
6714,440,10,9,13-02-2018,13-02-2018,13-02-2018
6715,440,11,7,20-02-2018,20-02-2018,20-02-2018
6716,440,12,5,11-02-2018,11-02-2018,11-02-2018
6717,440,13,6,07-07-2018,07-07-2018,07-07-2018
6718,440,14,8,13-07-2018,13-07-2018,13-07-2018
6719,440,15,6,05-07-2018,05-07-2018,05-07-2018
6720,440,16,6,07-07-2018,07-07-2018,07-07-2018
6721,440,17,5,19-02-2019,19-02-2019,19-02-2019
6722,440,18,9,23-02-2019,23-02-2019,23-02-2019
6723,440,19,6,20-02-2019,20-02-2019,20-02-2019
6724,440,20,9,22-02-2019,22-02-2019,22-02-2019
6725,440,21,9,30-06-2019,30-06-2019,30-06-2019
6726,440,22,6,05-07-2019,05-07-2019,05-07-2019
6727,440,23,5,07-07-2019,07-07-2019,07-07-2019
6728,440,24,5,08-07-2019,08-07-2019,08-07-2019
6729,441,1,9,10-02-2018,10-02-2018,10-02-2018
6730,441,2,9,23-02-2018,23-02-2018,23-02-2018
6731,441,3,4,19-02-2018,19-02-2018,19-02-2018
6732,441,4,8,21-02-2018,21-02-2018,21-02-2018
6733,441,5,9,07-07-2018,07-07-2018,07-07-2018
6734,441,6,7,30-06-2018,30-06-2018,30-06-2018
6735,441,7,6,13-07-2018,13-07-2018,13-07-2018
6736,441,8,7,04-07-2018,04-07-2018,04-07-2018
6737,441,9,10,14-02-2019,14-02-2019,14-02-2019
6738,441,10,6,10-02-2019,10-02-2019,10-02-2019
6739,441,11,5,12-02-2019,12-02-2019,12-02-2019
6740,441,12,8,22-02-2019,22-02-2019,22-02-2019
6741,441,13,8,05-07-2019,05-07-2019,05-07-2019
6742,441,14,6,05-07-2019,05-07-2019,05-07-2019
6743,441,15,9,10-07-2019,10-07-2019,10-07-2019
6744,441,16,7,06-07-2019,06-07-2019,06-07-2019
6745,442,1,10,11-02-2019,11-02-2019,11-02-2019
6746,442,2,4,16-02-2019,16-02-2019,16-02-2019
6747,442,3,6,17-02-2019,17-02-2019,17-02-2019
6748,442,4,5,10-02-2019,10-02-2019,10-02-2019
6749,442,5,4,13-07-2019,13-07-2019,13-07-2019
6750,442,6,8,06-07-2019,06-07-2019,06-07-2019
6751,442,7,5,10-07-2019,10-07-2019,10-07-2019
6752,442,8,6,05-07-2019,05-07-2019,05-07-2019
6753,443,1,6,22-02-2018,22-02-2018,22-02-2018
6754,443,2,8,20-02-2018,20-02-2018,20-02-2018
6755,443,3,7,17-02-2018,17-02-2018,17-02-2018
6756,443,4,6,22-02-2018,22-02-2018,22-02-2018
6757,443,5,6,05-07-2018,05-07-2018,05-07-2018
6758,443,6,7,30-06-2018,30-06-2018,30-06-2018
6759,443,7,6,11-07-2018,11-07-2018,11-07-2018
6760,443,8,8,02-07-2018,02-07-2018,02-07-2018
6761,443,9,7,19-02-2019,19-02-2019,19-02-2019
6762,443,10,7,18-02-2019,18-02-2019,18-02-2019
7435,488,11,7,17-02-2018,17-02-2018,17-02-2018
7436,488,12,7,17-02-2018,17-02-2018,17-02-2018
7437,488,13,6,04-07-2018,04-07-2018,04-07-2018
7438,488,14,9,03-07-2018,03-07-2018,03-07-2018
7439,488,15,6,09-07-2018,09-07-2018,09-07-2018
7440,488,16,6,12-07-2018,12-07-2018,12-07-2018
7441,488,17,8,22-02-2019,22-02-2019,22-02-2019
7442,488,18,6,15-02-2019,15-02-2019,15-02-2019
